date,Govt Bond Yield 10 Yr,Real GDP Growth,BI7DRR,Deposit Rate 1M,Deposit Rate 3M,Deposit Rate 6M,Deposit Rate 12M,CPI,JISDOR Exchange Rate,Informal Employment,Cement,Stock Index,Fed Funds,FX,FPI,IPI,JIBOR,JIBOR_1,PMI,Money Supply,Money Supply_1,Motor Sales,Retail,CCI,Exports,Imports,Loans,Trade Bal,Unemployment,Gov Bond,Import Price Index,GFCF,Capacity Utilization,Terms of Trade,Disposable Income,Crude Oil Price,Household Debt,Tax Revenue,Export Price Index,Fiscal Balance,Manufacturing Wages YoY,Household Consumption,Imports Capital Goods,Government Expenditure
2012-06-30,5.9762400686666695,12.31789829,,5.675000000000001,6.19333333333333,6.618333333333335,6.661666666666665,4.01587205,,0.0,111808.61359,4002.931166666665,0.12686560565871,1363790.9300000002,92862.64,6.17018199666666,4.214680932539685,4.465180238095235,,2063514.46389173,8311633.08458171,2304615.0,231.60656561000002,221.366666666666,419588.16615199996,421924.69327997,50.6602764866667,348.38473980000003,6.20230769230769,1.9300000000000002,100.5531183866665,1210612.96473545,,1.04127635833333,5687.0,117.2816666666665,254403.14632763702,0.0,101.30397033666651,0.0,6.57316287,2299963.6767237997,6474.07791933333,745705.1
2012-12-30,5.80660239879572,11.81068243,,5.449999999999999,5.699999999999999,5.948333333333335,6.163333333333335,3.947990998333335,,0.0,131403.27067,4234.724666666665,0.153253042656265,1392064.645,102937.29,10.66864463333337,4.60603598919015,4.883497169945064,,2202938.02363343,8890037.95491448,2622597.0,267.58521747,234.3,419091.05952300003,424699.07793081,46.8200475466666,-795.92638992,5.996153846153845,1.675,100.45457585666651,1317115.82574896,,1.000847996666665,5687.0,108.17500000000001,271247.48873744695,0.0,100.4447174066665,0.0,6.57316287,2468781.3924656,6244.196123,745705.1
2013-06-30,5.76081101501312,11.129095450000001,,5.49666666666667,5.763333333333335,6.01,5.893333333333334,4.77011331166667,,0.0,115947.57999200001,4852.012000000001,0.13092390405294,1230082.5750000002,104110.84,15.79376691333333,4.63115942243867,4.957209129889115,,2121598.09368731,8571828.138917461,2510601.0,257.68027730666597,230.99634522333298,379035.943313,397592.35484853,44.1770711266667,-976.6478760933333,6.140000000000001,1.973333333333335,100.5273005183335,1287761.08916151,,0.99642089166667,5556.0,105.42000000000016,281736.652583563,0.0,100.7295087183335,0.0,10.97221022,2546117.6531499997,5287.03302933333,825281.85
2013-12-30,8.1871114389754,11.10044138,,6.85333333333333,6.76166666666667,6.675000000000001,6.373333333333335,8.022994028333335,11179.328242601401,0.0,136321.44625,4360.481,0.085412324234905,1209447.63,51175.82,8.80337546333334,6.635263424911916,6.88968370285315,,2047868.5142417501,8190205.83430706,2836740.0,305.88611759,221.28455902000002,412694.56446100003,412569.59551043,44.4611225266667,-312.14306066999995,5.876785714285715,2.7283333333333353,100.599820453333,1366613.9475393998,,1.0236614966666648,5556.0,106.2763333333335,264727.979237286,0.0,100.705253598333,0.0,10.97221022,2774969.9750800002,5223.60482066666,825281.85
2014-06-30,8.377560030534395,10.05345002,,8.07333333333333,8.30666666666667,8.37166666666667,7.61833333333333,7.426965608333335,11732.6855820106,0.0,125847.48569500001,4736.6476666666695,0.081943932411675,1277171.79,224928.08000000002,7.78747529333333,7.842556513227515,8.07572980820106,,1968578.08510407,8356531.560979029,2792153.0,299.79562780666697,232.674703646667,385900.237342,394383.95318619,38.11741031,-331.28861833333326,5.866153846153845,2.69333333333333,100.58487701499999,1348444.66631353,,0.9802156166666649,5329.0,106.71666666666701,269554.343213383,46045.89891692,100.9121437066665,-4102.3247015199995,-10.72834424,2851673.3892714,4952.15784033333,888591.427893206
2014-12-30,8.2032628425395,9.97946338,,8.403333333333336,9.198333333333334,9.26666666666667,8.661666666666665,5.412179471666665,12004.6583714997,0.0,134866.85772,5138.271,0.095954921422665,1370311.35,80310.62,11.291295463333341,7.21608637126963,7.77791536193195,,1992025.57146749,8520668.9825387,2445014.0,345.270289223333,238.999308746667,378333.968089,377830.22632577,25.9927362866666,-343.81971337,5.85,2.388333333333335,99.80695470166651,1424026.10081262,,0.927636985,5329.0,86.28999999999999,277599.559420703,50419.13216589,99.1758435583335,-14228.381453940001,-10.72834424,3063520.8448939,4815.494165666671,888591.427893206
2015-06-30,7.6904961252415145,9.57155077,,8.11666666666667,8.67,9.026666666666664,8.85833333333333,6.803981291666665,12966.213640161051,0.0,122053.331337,5245.305833333336,0.11935761550277499,1377844.34,191748.44,10.261637780000001,6.48054827903091,6.94137655255563,,1943933.54670244,8465862.18391121,2283546.0,355.90607517,229.61772578,340848.46125408,326557.29517325,21.80411541,1434.434571823333,6.066153846153845,2.06666666666667,98.45546468166665,1406323.89968661,,0.922794078333335,4970.8,55.36,268768.40916386,42743.42931632,96.25950113666664,-5895.05193251,-5.37627862,3149016.6333514,4213.33333333333,903257.601033156
2015-12-30,8.80842813313012,9.93212129,6.006135531135531,7.603333333333335,8.003333333333336,8.58,8.546666666666663,5.9602472016666646,13812.61054720135,0.0,140737.612295,4505.115,0.14618155500413998,1275279.4849999999,35115.990000000005,8.87524854666667,7.64017246324144,7.97149118964077,,1936825.80335705,8188555.599123379,2129715.0,374.76074845,210.18020658,311613.06866142,292858.34199578,20.37414592,1176.789022396666,5.735384615384615,2.205,97.80622482666665,1505032.0831657602,,0.91348115,4970.8,43.055,262336.71035953297,49525.44951096,94.49615987166665,-15606.613263250001,-5.37627862,3341913.0514404,4032.4233333333405,903257.601033156
2016-06-30,8.065135404931455,10.15807092,5.65335164835165,7.071666666666671,7.516666666666666,8.18,8.125,3.8983429083333347,13425.4075757576,100842.091,126545.22682479999,4813.931500000001,0.365165910841105,1299959.55,162588.66,9.18710923333333,6.663215626262625,7.3436021287878805,,2125284.4586828398,9128295.21240234,2305244.0,400.960975693333,222.40383103,303330.23630059,292475.60714012,16.76396068333333,1228.352662103334,5.571923076923075,1.8366666666666651,97.5292778,1468502.0989545998,,0.9528031516666651,5514.2,36.16166666666665,281683.22277144704,38977.99900388,93.63893636166665,-17118.29368694,27.39228832,3417682.5950454,3571.66,932137.54594748
2016-12-30,7.382736858736415,9.972400879999999,5.0169413919413905,6.54,6.8149999999999995,7.25,7.535,3.164226988333335,13192.0073953824,100718.104,142124.51871655,5305.8405,0.41940694789082,1405841.5,55519.100000000006,7.11785644,6.31302549337917,7.105649392857145,,2265119.71630192,9481825.34575146,2310727.0,409.99677868000003,228.54021497333298,325746.41020433,296146.42444385996,14.82664302666667,1888.6073912,5.4269230769230745,1.846666666666665,98.25685755333336,1573082.5776487798,,1.01193129166667,5514.2,44.150000000000006,297085.876940244,57742.64152589,95.721351625,-5668.898288769999,27.39228832,3609340.8618612,3880.13333333333,932137.54594748
2017-06-30,7.469984465517435,10.02091262,4.75,6.393333333333335,6.676666666666669,7.033333333333335,7.12166666666667,3.968377953333335,13328.69903435055,105731.042,126624.405,5583.677,0.819274725274725,1505987.165,206760.06,8.50059385666667,5.94808123320696,6.870260121990305,,2439378.6330693597,9978345.16375814,2305845.0,420.52134889,241.99779853333303,347719.77655951004,321400.12744898,17.12481248666667,2500.44572282667,5.441153846153846,2.35333333333333,98.58323415000005,1542810.68237415,,1.02063964333333,5764.2,48.974999999999994,308863.860926426,42918.85604839,96.48428598833335,-13130.147650359999,10.52968622,3709910.1277957,3632.8333333333303,1003675.90510344
2017-12-30,6.903421178613835,10.254507799999999,4.43917924181082,6.035,6.358333333333334,6.753333333333335,6.938333333333335,3.652285683333335,13432.9029011924,101121.563,161815.539,5986.57133333333,1.1768751033912301,1586270.585,110632.21,8.72544743,5.255877502215135,5.713173638009165,,2536889.10153558,10166161.867188081,2362902.0,413.90617362,246.079560953334,384188.08932635,360330.27435823,15.7956361,1372.25437345,5.258076923076925,2.306666666666665,98.6812782283333,1685952.32490857,,1.00385196333333,5764.2,53.43666666666665,318355.700031867,57343.89891294,96.83648173,-12378.64769404,10.52968622,3913145.9778717,4720.16666666667,1003675.90510344
2018-06-30,7.029347088868935,10.33853685,4.353146853146855,5.673333333333336,5.888333333333335,6.266666666666665,6.455,3.2662851149999996,13773.39239386345,106143.865,131224.56699999998,6194.87583333333,1.58874731182796,1556011.065,21470.41,7.278156853333339,5.50991600362649,5.791790532505505,,2600865.07810402,10076034.09421726,2412747.0,432.48498092,248.558182763334,380494.89458461,393573.37964703003,17.99468774,-297.6774651266667,5.2673076923076945,2.84,99.42915725666666,1648461.15453076,,1.0376184416666652,5803.6,66.55833333333331,324985.564075654,47339.32802239,98.23097737666664,-8044.4394060800005,-2.81779909,4029085.4707004,4687.0,1106558.908642496
2018-12-30,8.26329013636696,10.354508679999999,5.6260069817400655,6.455,6.37,6.653333333333335,6.335,3.131583973333335,14702.628010243,102630.738,177698.289,6002.2880000000005,2.073342786246015,1507695.76,178300.52,10.54152129,6.97746813290638,7.366865928185085,,2579272.27465504,10356986.404714819,2691931.0,433.12919715,245.918289923334,415112.20285528,443264.52103169,24.070880993333297,-2654.10640254,5.1242307692307705,2.98,99.24527613333336,1795849.096987,,1.04238747,5803.6,68.37166666666664,320854.849828027,58944.06224739,97.83748372333335,-10736.144227199999,-2.81779909,4245128.9579724,5307.2,1106558.908642496
2019-06-30,7.973214240375505,10.11452823,6.0,6.826666666666665,6.846666666666665,7.301666666666665,6.86666666666667,2.78302329,14195.211449077251,107565.572,122512.239,6411.361666666669,2.4005860215053803,1460132.165,124467.84,8.49068123666667,7.049113226532245,7.27487660581378,,2555956.20439259,10255602.82370646,2012444.0,459.736719816666,252.593030823333,336459.04725056,351510.28437601,22.50472942,-461.04889399000007,5.1899999999999995,2.49333333333333,98.92134602833335,1727415.58985641,,1.00357612,6090.8,63.1216666666667,346081.51164081,48504.02004654,96.26876831,-9549.73147651,5.75984475,4363816.518232601,4387.83333333334,1154643.65475369
2019-12-30,7.322395527871635,9.96549602,5.355647716672561,6.295,6.529999999999999,7.03666666666667,7.033333333333335,2.8568213350000002,14100.131272013601,103634.881,181009.391,6237.9605,1.91632414628382,1622052.0950000002,155323.16,7.41861685666667,5.750293586846725,5.95194224937261,,2894828.14371,11570783.961043939,2462209.0,439.18103937,246.24240533,391088.35047957,392419.88356717,15.276988213333329,-788.8705346666667,5.049285714285715,1.795,98.75010553999999,1870248.53565838,,1.00755401833333,6090.8,61.615,362668.93261487,60852.1743853,95.43419647166664,-15097.171685109999,5.75984475,4602020.8673631,5082.9,1154643.65475369
2020-06-30,7.5255632337198755,-2.35903785,4.6495421245421245,5.746666666666664,6.00333333333333,6.396666666666665,6.563333333333334,2.5744111849999998,14612.0888018128,107930.763,117754.0,5051.181500000001,0.637716080545335,1583972.425,47705.96999999999,-17.57943939,4.984622178751804,5.070826165945165,,2808560.79204275,10915987.24501805,1133162.0,412.108771133333,199.837391056667,331354.33591955,313089.23862863,9.080525873333329,2060.25589444333,6.414615384615385,1.03166666666667,97.6143747966667,1667532.97277609,,0.935772248333335,5850.4,39.871666666666655,350541.438707073,42496.97659146,92.6243413266667,-17899.03473792,-9.51437007,4413265.232109,3664.63333333333,1297740.548588036
2020-12-30,6.8539857637144,-5.65561292,3.9624542124542153,4.821666666666665,5.005,5.5649999999999995,5.976666666666665,1.5002053100000001,14552.6406143199,0.0,153858.0,5329.644333333335,0.09068444995864,1658583.6800000002,11670.879999999997,-22.38711772,4.06656367693223,4.292722115009745,,3179675.3778304597,12137340.365454461,1175491.0,379.802601236667,174.6628609566667,375764.82558613,299497.07343262003,-1.25727572,5144.36138198667,6.540384615384615,0.756666666666665,98.219509125,1751648.63418712,,0.9505107566666651,5850.4,41.03666666666665,355236.173149683,45572.31777311,94.8098983766667,-47236.7335796,-9.51437007,4486652.3478081,4236.36666666667,1297740.548588036
2021-06-30,6.60802899849738,6.39025965,3.562753036437245,3.73,3.9466666666666654,4.471666666666665,5.055,1.454552876666665,14293.154003787298,0.0,122735.0,6003.039666666666,0.07193123006026,1694798.4849999999,128638.76999999999,18.000601736666667,3.626529908502315,3.83632727848364,,3333292.32523163,12542198.048827589,1713591.0,397.794660946666,192.43979581333372,446768.6,400476.6747131,-3.71074558,4384.99578798666,6.41923076923077,1.455,99.57954533666665,1725172.4992476199,,0.97917458,6489.6,62.4536252083333,366180.23016942,47468.69801322,98.7262649516667,-19816.29681497,2.64819154,4560029.2925132,4386.6,1393205.679781406
2021-12-30,6.4410832680382395,8.56052021,3.5,3.2,3.385,3.721666666666665,4.186666666666665,1.665026451666665,14323.8711666353,105172.813,153575.0,6369.006833333335,0.08477129859388,1712638.2149999999,-39418.20999999999,15.57636220666667,3.5537451291486297,3.75,,3704943.20334213,13676832.65112138,2145700.0,394.38463132000004,201.0775542033337,560553.0,449441.88443871,5.311154,7215.99208458667,6.05846153846154,1.43,99.89916865166666,1824046.30271699,,0.9611145866666699,6489.6,74.57030302999999,381595.58862937696,60607.72586832,101.8361600216665,-34370.17148425,2.64819154,4676019.8156743,5155.66666666667,1393205.679781406
2022-06-30,7.00918819600205,10.48363399,3.5,2.851666666666665,3.025,3.2766666666666646,3.425,3.04142051166667,14455.265583149801,109184.649,126790.0,6980.038333333335,0.44184863523573004,1623274.19,-53552.60195441,4.5461303433333295,3.5473760436318047,3.74970180082783,,4070960.2137355004,13982832.05636213,2033979.0,431.630366496666,237.96400446,605314.69145228,509432.02804562,15.307361143333331,9090.810332823341,5.849615384615385,2.435,100.793165845,1787107.81,,1.000356815,7074.2,104.1134242433332,393601.14292768296,71659.74920456999,104.28670501833349,5180.17617647,8.09123794,4954310.0600000005,5526.06666666667,1548131.359551336
2022-12-30,7.28448456592713,10.73741405,4.26783633033633,3.293333333333335,3.3949999999999996,3.558333333333335,3.8333333333333304,5.36934695666667,15255.16774891775,107591.832,142870.0,7033.555666666665,2.904230769230765,1559869.8599999999,-32057.16373457,11.64726036666666,4.754976547619044,4.96938115079365,51.0,4088142.75720081,13712247.806153521,2482190.0,408.036185036667,241.45226452,655594.1431935299,518810.99346526,21.7145511366667,9061.94074834666,5.591923076923075,3.468333333333335,100.05852254166649,1899465.94,71.49271237,0.95941317166667,7074.2,90.0372047733333,390718.229821917,65534.76765717,103.00067774333351,-34411.625359030004,8.09123794,5207403.4,6592.16666666667,1548131.359551336
2023-06-30,6.709259419925305,10.21983359,5.720238095238095,4.14,4.436666666666665,4.5933333333333355,4.933333333333335,4.5782544933333345,15049.3943977591,112628.489,119464.0,6783.119666666666,4.747326716294455,1657009.4,32056.52311901,6.41844471333333,6.375842932773111,6.74211637628385,51.65,4226968.76495465,14395818.5547696,2202167.0,438.028677893333,250.08389293666698,558634.76423108,484021.03323058004,18.60038372666667,7189.58080692667,5.365,3.62,99.64153417,1836582.4100000001,73.604217525,0.960725585,7174.0,75.2796198833333,415859.799641266,73516.08535686,99.3686485283335,10033.19072328,4.3057505,5468444.64,6298.0,1560608.622853806
2023-12-30,6.686387223285485,9.978332080000001,5.84659090909091,4.413333333333336,4.838333333333335,5.10166666666667,5.27,2.87820768,15422.046212121251,113467.856,158494.0,6988.376666666671,5.289615384615384,1615018.52,34301.616655410005,4.2925876866666695,6.498006756379585,6.823131484848485,52.48333333333335,4206005.193773391,14378358.09170293,2158354.0,414.01052299,247.366286063334,563542.6,481484.22481584,18.25959337333333,5177.25755530667,4.993076923076925,4.295,99.78096644,1988639.63,74.53887919,1.013905913333335,7174.0,81.613128655,424664.22913128,67971.91387419999,99.13926061000001,-31526.052382510003,4.3057505,5641121.33,6763.13333333333,1560608.622853806
2024-06-30,6.81957726469969,10.16085688,6.091947115384615,4.63,5.35,5.641666666666666,5.84166666666667,2.788106308333335,15924.045559764301,0.0,120160.0,7180.229166666665,5.33,1648619.9649999999,44925.38760814,5.52858483,6.7386325831229,7.027015801767675,52.58333333333335,4246395.16990942,14419514.73382784,1758602.0,451.13098604,249.41291902666597,541783.19089118,485030.83883824,23.1656629666667,5601.18593228334,4.878846153846155,4.301666666666665,99.6741409316667,1911820.29889093,73.65407314000001,1.029334825,7256.8,81.28102339166671,418875.52879921,64538.95648701,98.98918151999999,-4736.15951182,-2.76246259,5924268.7404952,6299.93333333334,1679883.35403412
2024-12-30,6.852348118421055,9.96522982,6.104910714285715,4.771666666666665,5.5016666666666705,5.61333333333333,5.753333333333336,1.817659155,15793.692852437449,0.0,160595.0,7370.4356666666645,4.946765449604159,1828512.85,124948.66288640999,3.88072035,6.74943371442688,7.03227889393939,49.56666666666665,4635874.61038241,15680887.832247779,2049956.0,427.070215723333,248.691859236667,626211.21951453,547712.7403359299,20.9176130333333,4690.1720124966705,4.8082142857142856,4.115,99.23353068166665,2089873.0013057,73.021313445,1.060698435,7256.8,75.00376436833335,436148.19185762596,76166.59023721001,99.35378901,-27445.09390792,-2.76246259,6040677.877975401,7517.2,1679883.35403412
2025-06-30,6.95506018159113,9.98288573,5.70465947096382,4.837661666666666,5.652141666666665,6.056991666666665,5.0932200000000005,1.184825361666665,16438.181432031848,0.0,117294.0,6793.451,4.33,1792798.025,19147.32243593,-0.30787889,6.35506433019436,6.655174742847725,49.81666666666665,4497381.066736231,15069628.164151989,1628067.0,459.399753726666,243.921438433333,588339.25586017,510427.89960594,17.187114446666662,6993.94900565667,,4.4066666666666645,98.97215270833334,1998738.6756710801,73.41727217,,0.0,69.93169540166664,424303.83756934,59351.26502608,99.00432332166665,-12675.09613478,,6317280.7379796,7666.933333333331,0.0
2025-12-30,,0.0,,,,,,,16372.8127674258,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0
